entname,passpercent,bidnum,is_infob,is_infoa_1,is_infoa_2,compete
273fcdea4fd4d40bacafd5e04bfb5f65,0.940380313,4,0,1,0,竞争力一般
2755834fb5c1824446da785d3acf5501,0.940380313,1,0,1,0,竞争力一般
275fde4f5aa7d0bfae86452b2d69e5ac,0.940380313,2,0,1,0,竞争力一般
276075bacb7b8da9c23463b600192cf6,1,0,0,1,0,竞争力一般
278296f709f3682109d04c68c250b4c0,0.940380313,2,0,1,0,竞争力一般
278a4a1087bec9ac557b552f5600e6be,0.940380313,7,0,1,0,竞争力一般
279297346e8506744b2b81767b016c59,0.940380313,0,2,1,0,竞争力强
279767ec84fd0fa9064de16d87b78433,1,0,0,1,0,竞争力一般
27a052118609c039550d331705b333c2,0.940380313,1,0,1,0,竞争力一般
27b4e81635a185c0a293355f923e1fd4,0.940380313,1,0,1,0,竞争力一般
28091c28c7e561abb13245bc6ebd89db,0.940380313,3,0,1,0,竞争力一般
283fef91bc9aab193749efc602b5dcfa,0.940380313,2,0,1,0,竞争力一般
2846dd60e1dc611563544d82fb5e7d3a,0.940380313,12,0,1,0,竞争力一般
284fa5768e6e4227874314f18b875c79,0.940380313,10,0,1,0,竞争力一般
28509315c007554813137e63d98b727d,0.940380313,3,0,1,0,竞争力一般
285d55b13d2ad8d2ca9b39793017fdfa,0.940380313,2,0,1,0,竞争力一般
2883402636df3bb80ffe982fb66f7ff1,0.940380313,2,0,1,0,竞争力一般
288702a5d6daf391bf14f5a3cd8c345a,0.940380313,2,0,1,0,竞争力一般
28919e0a9293f1c16a126c67ee9be26d,1,0,0,1,0,竞争力一般
28e74be7bb7330c5192f53ccc8bb941a,0.940380313,4,0,1,0,竞争力一般
2916d8090109131245ac7be29e5230ae,0.940380313,2,0,1,0,竞争力一般
296d832204e8f9c7388d749d1e1fb42c,0.940380313,1,0,1,0,竞争力一般
299b8a543f78bb75b16481a67d7af15b,0.940380313,2,0,1,0,竞争力一般
29f4d63fbb8693af45d7a8e14aa9f2a9,0,0,0,1,0,竞争力弱
2a3f8d8e14fd651c47fd26a4951e3f23,1,0,0,1,0,竞争力一般
2a6e62663e43f809d594c4f98afb7dbc,0.940380313,1,0,1,0,竞争力一般
2a8234180ebed7e719ef261efdc1bdb0,0.940380313,1,0,1,0,竞争力一般
2a845ece47de27e3e981354a68a627a5,0.940380313,15,0,1,0,竞争力一般
2aac1aa53a4e0011640d00698e683cf5,0.940380313,2,0,1,0,竞争力一般
2aedf988229869db62f394d883eeb90b,0.940380313,2,0,1,0,竞争力一般
2af826eddc9f8ade385517ed4765f2b7,0.940380313,1,0,1,0,竞争力一般
2b0ef69494a14d8e3224a48ba5e98237,0.940380313,6,0,1,0,竞争力一般
2b1320a2ade816236b5e99c3dee5f86c,0.940380313,4,0,1,0,竞争力一般
2b1c8dedb844fd37fc3f6c58ae06aeea,0.940380313,1,0,1,0,竞争力一般
2b1f2d9feb37cebc90f5179fa8ab81b6,1,0,0,1,0,竞争力一般
2b373895eb8ed8aa739a5606f73fd742,1,0,0,1,0,竞争力一般
2b529824add98d173382d19d031e4cd6,1,0,0,1,0,竞争力一般
2bb3a6cb68484d2135270e7ba3b8c199,0.940380313,2,0,1,0,竞争力一般
2bc1509b8d9036908c3114757bb50166,1,0,0,1,0,竞争力一般
2c38ab67d031a58d0253baa413630b98,0.940380313,21,0,1,0,竞争力一般
2c4bcedf677c08a5b5e6fdf05ee496fd,1,0,0,1,0,竞争力一般
2c5a28427324d81ae5a9e88a9175f0bf,0.940380313,1,0,1,0,竞争力一般
2c5d779c6329bc247b52eee1dc4e19fd,0.940380313,1,0,1,0,竞争力一般
2c5d7dbcf584a385313b88eb6c17e36b,0.940380313,1,0,1,0,竞争力一般
2c6ddda81a91890bf7531a6a350d5fbc,0.940380313,3,0,1,0,竞争力一般
2c88cdcef65f47414f81da5fa3714b69,0.940380313,3,0,1,0,竞争力一般
2d2d66c7331c5cfafdc1419ff72ab2aa,1,0,0,1,0,竞争力一般
2d839d9ec70e73f16ef1470df04ac108,0.940380313,1,0,1,0,竞争力一般
2d8dcce42423f692df54d49264fc2dd8,1,0,0,1,0,竞争力一般
2d9a57dffc7bea7ac7307c0677cc949b,0.940380313,1,0,1,0,竞争力一般
2dc3a1a5a34e3d0039793f9b1947a060,0.940380313,1,0,1,0,竞争力一般
2e0f69a4187a3adbcc7518cb433606ca,0.940380313,1,0,1,0,竞争力一般
2e2e4c675880880f9c71f84c161cad27,0.940380313,5,0,1,0,竞争力一般
2e4b40c6710e103e370d5a0f6b10c78c,0.940380313,3,0,1,0,竞争力一般
2e5c553b9cffef21485d22cc114baf2f,1,0,0,1,0,竞争力一般
2ebcf288f69aaadd00249887256b5b7c,0.940380313,1,0,1,0,竞争力一般
2efadc8dccfdc4d180f4681cbe0008c7,0.6,0,0,1,0,竞争力一般
2f2fcc365473fe1b7b0d951764c0963f,1,0,0,1,0,竞争力一般
2f4091d445624cc77becdd048c5a1563,0.940380313,1,0,1,0,竞争力一般
2f6c2041dfcd210c7d1cafa677aef8ef,0.940380313,1,0,1,0,竞争力一般
2f7ccaddbf0d8b7899520704c23023b8,0.940380313,1,0,1,0,竞争力一般
2f8a6fc3d27f70ae9fe0643a3483a18b,0.940380313,2,0,1,0,竞争力一般
2fb16d07eb0a1a93047a9e59399012ed,0.940380313,3,0,1,0,竞争力一般
2fb2dd7dbb0bea9f5382d4751dfaea09,0.940380313,1,0,1,0,竞争力一般
2fb73a8b24c08f4c69394d739d03e565,1,0,0,1,0,竞争力一般
2fd2c2bca9fa3743fa0c2946ab20127c,0.940380313,1,0,1,0,竞争力一般
3011deac7d3424b0f756613efc432fe5,0.940380313,1,0,1,0,竞争力一般
302994f9e89d4b8e5a0f647b3c4b679f,0.940380313,19,0,1,0,竞争力一般
302ece71c57d6a397c8e86ded63000e4,0.940380313,1,0,1,0,竞争力一般
3047f4c3f8bff465296454f37578fdf9,1,0,0,1,0,竞争力一般
304c4f0a7989f94fe7778f5f048c06b7,0.940380313,1,0,1,0,竞争力一般
30567fe90289aae5e3ebc7b9a427e63e,0.940380313,4,0,1,0,竞争力一般
307cf944bd3c1a1f2c77819963c5b56d,1,0,1,1,0,竞争力强
30812948dc328d236598fdc04ea4fbe2,0.940380313,1,0,1,0,竞争力一般
308baac89fc6b272be058326161a725b,0.940380313,2,0,1,0,竞争力一般
309aed9b1d11121f3496ef1c393655fe,0.940380313,5,0,1,0,竞争力一般
30a53f4755f4ab3f18e3ed4ff76b108e,0.940380313,1,0,1,0,竞争力一般
30b3932c4865d338b417bef823c0c7f8,0.666666667,0,0,1,0,竞争力一般
30bebb4b03b84d21b3cf5c3e66c5b6ad,0.940380313,2,0,1,0,竞争力一般
3108879d33971782de3a68659aadd4d6,0.940380313,7,0,1,0,竞争力一般
316e9c07728a45809e6115acaf49e2d7,0.940380313,1,0,1,0,竞争力一般
31b118eba0f8e8f7afc35fff8a4fd7e5,0.940380313,2,0,1,0,竞争力一般
31d520dffd3b33afd12384bf1a2befd5,0.940380313,0,1,1,0,竞争力强
31de7e87f6888ed9494681f80cf96160,1,0,0,1,0,竞争力一般
32353d8f4ecd7bf7c530f6b8671a2f9a,0.940380313,1,0,1,0,竞争力一般
323d006dc1bd5131454c282d76f9c3f2,0.940380313,1,0,1,0,竞争力一般
32431b73cc27c0acf573ee56765b7d4b,0.940380313,1,0,1,0,竞争力一般
326880eab94cd9c0603f5d530a2a3a11,0.940380313,1,0,1,0,竞争力一般
327a3a32a06680e8f332b3c3b8a335ca,0.940380313,1,0,1,0,竞争力一般
32aa62eca00319774307f39238cf9ae3,1,0,0,1,0,竞争力一般
32b352f8b4f1aab4cc51d1c6107674f3,0.940380313,5,0,1,0,竞争力一般
330cbcd5428a59a9df23748d6707af5f,0.940380313,7,0,1,0,竞争力一般
331bf06ca3b52804f4a492361021b8e3,0.940380313,2,0,1,0,竞争力一般
332b7a1e573cd75f19c305a35074281c,0.940380313,3,0,1,0,竞争力一般
334194192179c2625c785bfc32494e9f,0.940380313,0,1,1,0,竞争力强
33470d0910320d3373267a373263d026,0.940380313,1,0,1,0,竞争力一般
33526d7f4de105d8246d99af185f6fae,0.940380313,11,0,1,0,竞争力一般
33bce80bd3b2d9ec602c20a2f590e581,0.940380313,1,0,1,0,竞争力一般
33bf48fef5312244039c544c355ba49a,0.940380313,1,0,1,0,竞争力一般
33eb3fd752bece59a6dc9e7e4e72d5eb,1,0,0,1,0,竞争力一般
343b844af2b6ee026cd05cdb48467388,0.940380313,2,0,1,0,竞争力一般
343d0f9a310b462ac1409982792bb738,1,0,0,1,0,竞争力一般
34587b2cc5a9d23140eaf0cd7ad7771d,0.940380313,4,0,1,0,竞争力一般
346c1741e4ccf62a106755bc4b261cb9,0.940380313,4,0,1,0,竞争力一般
34935f3a165a1ea3fef5bef6965172eb,0.940380313,1,0,1,0,竞争力一般
34b1498bf4fe3b1411ad3711f7657832,0.940380313,1,0,1,0,竞争力一般
34c08c378a4c975ae3e00d4e7bf75f1c,0.940380313,28,0,1,0,竞争力一般
34c0a7c98ca7dbc4c4581d7711e70da5,0.940380313,9,0,1,0,竞争力一般
34f08bfa8f95fe7fe68a3f6d17e4813a,0.940380313,1,0,1,0,竞争力一般
34fbfb49085b6431052d8f995b777c78,0.940380313,19,0,1,0,竞争力一般
34fe9f09bc165035a5cbcc30f193ac95,0.940380313,1,0,1,0,竞争力一般
3502169df61c8118867a5757ca5bc320,0.940380313,1,0,1,0,竞争力一般
3571ee8e980880dde1dbcd6cb7cb9c29,0.940380313,0,1,1,0,竞争力强
359598e8a9b10641cdcaaf2b124b1301,0.940380313,0,1,1,0,竞争力强
35a2a5fb52c6af0fb6a9ba4c3c791854,1,0,0,1,0,竞争力一般
35cb0d910735c70199c5c62bc5cd9820,0.940380313,2,0,1,0,竞争力一般
360739c2b52bd96a1e80ebab54de3762,0.940380313,1,0,1,0,竞争力一般
363b7532ed1b9b307e5fc04397c8d44a,0.940380313,2,0,1,0,竞争力一般
363efa6b2c322f5165d8876c15b441f1,0.940380313,1,0,1,0,竞争力一般
364a57c6984d0ebd60ffbd2101f7d306,1,0,0,1,0,竞争力一般
364cde3463bede1e8a84471b13889d81,0,0,0,1,0,竞争力弱
36a710a6c33775b4aa9857052375779b,1,0,0,1,0,竞争力一般
37144304398f5a8010c95e813d035f6b,0.940380313,1,0,1,0,竞争力一般
372b5526aa7c62f191a84e3b98fd10ca,0.940380313,1,0,1,0,竞争力一般
375d82741070d6b3e2be1eab4bc24423,0.940380313,5,0,1,0,竞争力一般
377b1b3c78e86375433a377d278a6db8,0.940380313,2,0,1,0,竞争力一般
37b0d1a11148e91c4b1ee21825ba0192,0.940380313,1,0,1,0,竞争力一般
37dff31d4c5464b8313438976f805a18,0.940380313,2,0,1,0,竞争力一般
380b8b583c63a18b6563b8815e940e38,0.940380313,1,0,1,0,竞争力一般
384073e8cbfafd69e9154798ad8dd3fe,0.940380313,3,0,1,0,竞争力一般
3844244522bc6657940bc730e383927e,0.940380313,2,0,1,0,竞争力一般
3845915016c013e06ef13ddd449c8a3b,0.940380313,1,0,1,0,竞争力一般
387352f42a6386afc743125884606500,0.940380313,3,0,1,0,竞争力一般
3880d0e39268471f685629dc6442b9b3,0.940380313,3,0,1,0,竞争力一般
3892c316373452ee7849d26827bd2a42,0.940380313,3,0,1,0,竞争力一般
389fbbc108774f02755eabcde450c295,0.940380313,1,0,1,0,竞争力一般
38b6361efd67d13d818bb066b0d543d4,0.940380313,1,0,1,0,竞争力一般
392335f53569afffaca8797cf0952e44,0.940380313,1,0,1,0,竞争力一般
3925280fb9d15c49dd6f5ea22d869097,0.940380313,1,0,1,0,竞争力一般
393bc1a3842192ed2cd0a932d7cc86de,0.940380313,0,1,1,0,竞争力强
3947a6a67b10a788cf2a0d528910f045,0.940380313,0,1,1,0,竞争力强
394c6d5a0f1c1de31878745c2400798d,0.940380313,1,0,1,0,竞争力一般
3963b3ea7554a382764d4b4d35fa6704,0.940380313,6,0,1,0,竞争力一般
39a7ba59c3732fa738375e7dde836b9f,0.940380313,2,0,1,0,竞争力一般
39c61bcc8da355dfdc939407e8c0919a,0.5,0,0,1,0,竞争力弱
39cad295ac0814d6be4f73910e739019,1,0,0,1,0,竞争力一般
39d6564f91ee12dcb36ceb174b0f15ef,1,0,0,1,0,竞争力一般
39fc34ad2a2bb5b0c80c164ef9331f48,0.940380313,1,0,1,0,竞争力一般
3a0da0a2a34c074dcce6fddc353dd04f,0.940380313,1,0,1,0,竞争力一般
3a1464eb06b2cbce0c69657b9be67815,1,0,0,1,0,竞争力一般
3a4d5483e42ebf4cb878404b7ebea555,0.940380313,1,0,1,0,竞争力一般
3a52a024ed33a8e265c5ed4591e018d3,0.940380313,1,0,1,0,竞争力一般
3a6ea4818d7c85430ed9ab17eb85b749,0.940380313,1,0,1,0,竞争力一般
3a722034986143975ccde302957610c3,0.940380313,1,0,1,0,竞争力一般
3a81126fd017c7fb140ff559513ab269,0.940380313,1,0,1,0,竞争力一般
3a9040921283a90752fd07bf698eceef,0.940380313,1,0,1,0,竞争力一般
3ab5234b25c3e9139707049713a4f612,0.940380313,1,0,1,0,竞争力一般
3af53ea17b7ab768cd3452f67d4f23a9,0.940380313,1,0,1,0,竞争力一般
3af646d24ffab9e38a59e0fae006363c,0.940380313,6,0,1,0,竞争力一般
3afb4a0ac415397d2058f081a28e4503,0.940380313,1,0,1,0,竞争力一般
3afd6ddbe93165908e895f266d6c540a,0.940380313,6,0,1,0,竞争力一般
3b2d2b1bf5d5b574c3a20550aa2e8d76,0.940380313,2,0,1,0,竞争力一般
3b4f736b24ab3bc82c1954c0e05d1c22,0.940380313,6,0,1,0,竞争力一般
3b783b8e94a5b1fc9af3a1230227a794,0.940380313,2,0,1,0,竞争力一般
3b82802ef368d6db948a993bf1acc77a,0.940380313,1,0,1,0,竞争力一般
3bf4229f41b6100382a8b0c24b587afb,1,0,0,1,0,竞争力一般
3c1420365479053384ddaf067bdcd9e5,0.940380313,1,0,1,0,竞争力一般
3c3ca75ae392beafa3d5cc308812bbfd,1,0,0,1,0,竞争力一般
3c547b2f8e3a99672fa490ca5150724d,0.940380313,11,0,1,0,竞争力一般
3c7e4917d70dd8e4c1526c601ea4b0ac,0.940380313,1,0,1,0,竞争力一般
3c810bba16f1eb46f0ba5a16e3456eee,0.940380313,2,0,1,0,竞争力一般
3c919bfa9337a1b4fc4451cad5503801,0.940380313,12,0,1,0,竞争力一般
3cab3fefe591b5567e2192992f4fed24,0.940380313,1,0,1,0,竞争力一般
3cc514f3d10246a9e0b9bbcffbfca264,0.940380313,2,0,1,0,竞争力一般
3cfb7792b58756b3ea74f1282f407f46,0.940380313,1,0,1,0,竞争力一般
3d55783b0a870031e5ef074b79bfd183,0.940380313,1,0,1,0,竞争力一般
3d743176fdeb5c69bb168da623b582dd,0.940380313,1,0,1,0,竞争力一般
3d7dfc343f7b372afb5131669a2df151,1,0,0,1,0,竞争力一般
3d8d78b96076513e9c8b2151ea0d8fda,0.940380313,1,0,1,0,竞争力一般
3db513661e23743e2e1b616ecf8eca09,0.940380313,1,0,1,0,竞争力一般
3dbdcd420fe1e24743d57ac44c734e92,0.940380313,4,0,1,0,竞争力一般
3dd1f6b5686f27e39609fe9771a6dcab,1,0,0,1,0,竞争力一般
3dd7d548eedf3537ce61de8724ecae71,1,0,0,1,0,竞争力一般
3de155586d50d4e3127f216a908e1cc3,0.940380313,1,0,1,0,竞争力一般
3e14bec94f5a405e86fd3992cab2c42b,1,0,0,1,0,竞争力一般
3e2d1938eb2b8014568c33375e7ee111,0.940380313,2,0,1,0,竞争力一般
3e997a35648778de2030eb0061392f49,1,0,0,1,0,竞争力一般
3ebf60a13cc40eac7eb0c0bcf7d8e17d,0.940380313,2,0,1,0,竞争力一般
3f18aea8fe53cd157a9ac367c3392e3f,0.940380313,4,0,1,0,竞争力一般
3f2995282a13fd9fff92d18615c5af36,0.940380313,5,0,1,0,竞争力一般
3f30aca6322ffc527becc9763b191e41,0.940380313,4,0,1,0,竞争力一般
3f42a97db21941e5033b7ae054dfaa79,0.940380313,12,0,1,0,竞争力一般
3f4ecc178589f39e6dd8f15a2cda8eff,0.940380313,1,0,1,0,竞争力一般
3f6b66446b2f69601f02dea03bbd16e1,0.940380313,4,0,1,0,竞争力一般
3f743ad22f3efacb893c96d78f191411,0.940380313,1,0,1,0,竞争力一般
3f7dd4e5ec54eb8b7a999905a0b2f8f8,0.940380313,6,0,1,0,竞争力一般
3f836433f16251b3120fcdf9f8823c04,0.940380313,2,0,1,0,竞争力一般
3fa7418a70dada3677db4a55ae29f5fe,0.940380313,3,0,1,0,竞争力一般
3faa63906fcc49f9970707d4b658691f,1,0,0,1,0,竞争力一般
3fdb189cc9faa4d7c4ed1f886866392d,0.940380313,1,0,1,0,竞争力一般
3fe88bf231d58b7a4163d3c54b4e60d2,0.940380313,3,0,1,0,竞争力一般
3ffb38414b6cc8a8bd5b9bd3ae537106,0,0,0,1,0,竞争力弱
403c20a00238aa2bd34030af1abe1a36,0.940380313,1,0,1,0,竞争力一般
40522a0e7940f607bea51ba941cd5bc9,0.940380313,1,0,1,0,竞争力一般
40568bc27a85eb73255afe4442ded64e,0.940380313,2,0,1,0,竞争力一般
40578405152a5e7e1fd8eaadf25b27d7,0.940380313,1,0,1,0,竞争力一般
4057c1dabcc450ce801bcfc70d025c19,1,0,0,1,0,竞争力一般
409284bdf808ac0c5448fb743d24d6eb,0.940380313,1,0,1,0,竞争力一般
40a0d0569448d79c100fe752574368e6,0.940380313,1,0,1,0,竞争力一般
40b22e4ef025c3e1d4c234c73dff127f,0.940380313,4,0,1,0,竞争力一般
40b2a2ee399721707ddcc4289ca423e2,0.940380313,9,0,1,0,竞争力一般
40bfadc9643570dd79536b5a51d1b835,1,0,0,1,0,竞争力一般
40c02330b2a96132b43c8f24f333c961,0.940380313,4,0,1,0,竞争力一般
40cd1fbecda49472996aefe0c3c0f2ce,0.940380313,1,0,1,0,竞争力一般
40ceccb42db8bf3db368c6506caf2906,0.940380313,2,0,1,0,竞争力一般
4109df4c6b2c3fa66952afb8328fd79d,0.940380313,2,0,1,0,竞争力一般
4122335f7568fb70253bac861442aa61,0.940380313,0,1,1,0,竞争力强
41254cc987ec3e05de473c38374ef30b,1,0,0,1,0,竞争力一般
415d6b43f51846f8b43b851354d872ab,1,0,0,1,0,竞争力一般
41803804d1acdff0577561753469cd3a,0.940380313,1,0,1,0,竞争力一般
4197cd344680eba56ef1fb439220432a,0.940380313,1,0,1,0,竞争力一般
41ba8799db46669d96f41c24ac005c26,0.940380313,1,0,1,0,竞争力一般
420da8cf1ded839f532013485064cc0b,0.940380313,7,0,1,0,竞争力一般
420ea6cbb14c40bd34b2d9c4043e73a1,0.940380313,1,0,1,0,竞争力一般
42522f94b0710b0652ff6bab14887a62,0.940380313,1,0,1,0,竞争力一般
427d75714db87d2c8761f140e78cf121,0.940380313,2,0,1,0,竞争力一般
42aac80db34cf43f7c27815a4e0db2ad,0.940380313,11,0,1,0,竞争力一般
42b8bfc138ec11032e48d0019d11d388,0.940380313,5,0,1,0,竞争力一般
42edcdee729c4aeb3bd595a797f61abe,1,0,0,1,0,竞争力一般
4379eaef6ebbaa6feb8adb03be961957,0.940380313,2,0,1,0,竞争力一般
4384f01e20bcb3cd9853375f5b53c69c,0.940380313,2,0,1,0,竞争力一般
439a7abe1dfa16937e0763028d1f1c36,0.940380313,2,0,1,0,竞争力一般
43cae910acbe98340fa91fb27c0ce9d7,0.940380313,1,0,1,0,竞争力一般
43d09883b75dc779d57f716ef44a5cb8,0.940380313,2,0,1,0,竞争力一般
43d10d6d9939b456ec84af04cd000288,0.940380313,5,0,1,0,竞争力一般
43ed466a5a0462b7b6c7a76f3512ffd3,0.940380313,2,0,1,0,竞争力一般
43f5cb3e2961ec166c338daec9318490,1,0,0,1,0,竞争力一般
4454994d5c392e993542c8ef51146de9,1,0,0,1,0,竞争力一般
4497ef01656c7196174017d420834109,0.940380313,1,0,1,0,竞争力一般
45125de416f5e0153e31288be73e08bd,0.940380313,1,0,1,0,竞争力一般
4539a76148c20b5508be8c32ac897a80,0.940380313,1,0,1,0,竞争力一般
4546b18939eb11df412814882a70cd92,0.940380313,12,0,1,0,竞争力一般
45615b5cf32943a3a56df8577d749e09,0.940380313,1,0,1,0,竞争力一般
459b7f96340b5660944bca6ce32ff03d,1,0,0,1,0,竞争力一般
45a3298093843865b9d7e8a61859c6aa,1,0,0,1,0,竞争力一般
45d977e6f09c298cc3be5fae797bff5b,0.940380313,1,0,1,0,竞争力一般
45fa83dc1769cbdd294f6d162dd5fccd,0.5,0,0,1,0,竞争力弱
46187f006c9342f16069fc5946ad5008,0.940380313,2,0,1,0,竞争力一般
461b861d228c030d6a75bb7c3824fb00,0.940380313,1,0,1,0,竞争力一般
462c8cff3fe3945a22df1dce1836a4bc,0.940380313,1,0,1,0,竞争力一般
464d5ef81a4a9830626edb44f2444c79,0.940380313,1,0,1,0,竞争力一般
467619b526c1bae39ed6de6b13ed8584,0.940380313,0,1,1,0,竞争力强
469f616a4a6c9635ed24e349dffa1d94,0.940380313,2,0,1,0,竞争力一般
46b86d0e0cf9ab063588ddabc904c522,0,0,0,1,0,竞争力弱
4703dac7e07ba71db379c9574dd6c670,1,0,0,1,0,竞争力一般
474c15b8367b92aa99fa4eebf63a14d3,0.940380313,1,0,1,0,竞争力一般
475ef88de141a4bef25ea7b67ce69fb2,0.940380313,1,0,1,0,竞争力一般
47af16a76ef9c12713576e04a5be11e4,0.940380313,1,0,1,0,竞争力一般
47d714ccd7f901826ad88cd493c7c7d2,1,0,0,1,0,竞争力一般
47e85a792bb0cb3e96e0311857ed1500,1,0,0,1,0,竞争力一般
48252783f77df301f4ef6d203e3e8b7f,0.940380313,1,0,1,0,竞争力一般
4853be6405ee6b5581f7ac4e3f364638,0.940380313,2,0,1,0,竞争力一般
48877e998f287a7700308c4a1be68d77,0.940380313,2,0,1,0,竞争力一般
489daea1d806ad58f6786ca6a6eb8c23,0.940380313,1,0,1,0,竞争力一般
48ad8bf20014e25ece62385da6fd8778,0.940380313,1,0,1,0,竞争力一般
490bbb9076e907b2ae045c75e0adc2e2,0.940380313,6,0,1,0,竞争力一般
491bc976a561ca0e23f6a67965251b15,0.940380313,1,0,1,0,竞争力一般
49254b3cd55394725eb19c16685b4488,1,0,0,1,0,竞争力一般
4946865fd8f3a880a4b44a5fd0b822f5,0.940380313,1,0,1,0,竞争力一般
494f5f27fd1ccc2332842fc04e135f66,0.940380313,1,0,1,0,竞争力一般
49527be3dc3466f6621c1a3fe1a16021,0.940380313,14,0,1,0,竞争力一般
498e6ffc900469730eb388ac4989b5c5,0.940380313,1,0,1,0,竞争力一般
4a30da7f44676e5939278c6fe42de75e,0.940380313,1,0,1,0,竞争力一般
4a92b89d397917c36a2fb0f5e7de23fd,0.940380313,1,0,1,0,竞争力一般
4aa9ad3f5e0860e5f7612a318248b367,0.940380313,4,0,1,0,竞争力一般
4abc16f0fc31973fe5088e2e9e5be2e3,0.940380313,1,0,1,0,竞争力一般
4ad3a2dbae57938f8317fdbebe497738,0.940380313,1,0,1,0,竞争力一般
4aed5232f37ca5100f9fa6f6e7bd9f7a,0.940380313,2,0,1,0,竞争力一般
4af37918c0fe9cf292e64f53bb0e39f6,0.833333333,0,0,1,0,竞争力一般
4b14ebc99f865eb1a2eb1341d850eb85,1,0,0,1,0,竞争力一般
4b94d7af0a9982211ccc259f03af648c,0.940380313,2,0,1,0,竞争力一般
4bb653a21cf9f5ba4d5360b7fd61fd33,1,0,0,1,0,竞争力一般
4bc01f077b54306261b51658db7e0247,1,0,0,1,0,竞争力一般
4bc070105c43984a8242eb09a922a6ab,0.940380313,1,0,1,0,竞争力一般
4bdb8f8c117ba1784f1cdd60da0569de,0.940380313,3,0,1,0,竞争力一般
4c0c2b34248aa0e12f8dcd0b6d3a1bc9,0.940380313,2,0,1,0,竞争力一般
4c1ff3bc2d527fe5efd2d2756e4c0216,0.940380313,6,0,1,0,竞争力一般
4c41fe6b0e2502a6707a1e49a93df1f6,0.940380313,6,0,1,0,竞争力一般
4c4a7a0010f9bd94d0571c282b3d7de4,0.940380313,4,0,1,0,竞争力一般
4ca4a13906fdc5a48c08df1d5d996a7c,0.940380313,2,0,1,0,竞争力一般
4caeb0a835aaf2cb076470605d44becd,0.940380313,12,0,1,0,竞争力一般
4cd9863f7e3e07c619e9b2dd155da479,1,0,0,1,0,竞争力一般
4d3b32a1f76558c705ad1f9f9b9667b2,0.940380313,1,0,1,0,竞争力一般
4d40e7799fbadfffddbab41b913fc4d7,0.940380313,1,0,1,0,竞争力一般
4d6d494db3714d716b54af99b6d276c1,0.940380313,1,0,1,0,竞争力一般
4d7e371807f5ace0ffc24a4a59b140e9,1,0,0,1,0,竞争力一般
4dcac538ffa6eac62d8c4f3415e0ba32,0.940380313,7,0,1,0,竞争力一般
4dfc1a15d5f42dedcfb06e12d737ac89,1,0,0,1,0,竞争力一般
4e186d74a1398edf1851fd7e3ce6b80c,0.940380313,1,0,1,0,竞争力一般
4e889a969ec721631b70b31abd3e5344,0.940380313,3,0,1,0,竞争力一般
4eafebb531cd756efe8124b8cce0c6bd,0.940380313,3,0,1,0,竞争力一般
4ec6c78b695d136d44bbce78d29353fc,0.940380313,0,1,1,0,竞争力强
4f02f6dfafa4fc7b23c59bdbbe26d5f0,0.940380313,2,0,1,0,竞争力一般
4f0d86798cc65628d5601495dc8b3f06,1,0,0,1,0,竞争力一般
4f1018ba470e23484a0d011f2621d6be,0.940380313,1,0,1,0,竞争力一般
4f3763b2ff5ba1e650efc5a81b618e8f,1,0,0,1,0,竞争力一般
4f7cdab198cf5b36ea0f813b2731f80a,1,0,0,1,0,竞争力一般
4fbb53f997459708a396bd6e7a3601f5,0.940380313,3,0,1,0,竞争力一般
4fcb250e200307b3e583b6508751c3c8,0.940380313,2,0,1,0,竞争力一般
4fd5273262ddb91fd12cdfdb0b16f24d,1,0,0,1,0,竞争力一般
4fd8eab6c40f28ccdc79d19d2ab97e91,0.940380313,2,0,1,0,竞争力一般
5003ca17b92d01c4da459a42b3fb8194,1,0,0,1,0,竞争力一般
500d8b1275459b886851c1412154e9e5,0.940380313,2,0,1,0,竞争力一般
5016dd793e4e58e4c6c44114e9294b18,0.940380313,4,0,1,0,竞争力一般
506f12d60e1aa6b14625acc366eabad9,1,0,0,1,0,竞争力一般
50d9f8d12f27335e5543a017f4f037e1,0.940380313,1,0,1,0,竞争力一般
50f3cd679a002423abbe69a5244454c1,0,0,0,1,0,竞争力弱
510ee29e1440e040fbde9aa56a398236,1,0,0,1,0,竞争力一般
51202c88ba7280ecbb5ce4113e7e642c,0.940380313,23,0,1,0,竞争力一般
512456dfa25e42513dcbbbf8172716bd,0.940380313,2,0,1,0,竞争力一般
512c20839ceaaeaed40310b1f5b8902c,0.940380313,2,0,1,0,竞争力一般
5138291dc8a0a84866604c126663269a,0.940380313,2,0,1,0,竞争力一般
514237cf9e94412b71bd042223fdbc1f,1,0,0,1,0,竞争力一般
5146d338258e263d056874e7245ada84,1,0,0,1,0,竞争力一般
51488be35f01331bcad90d22ca22ae7a,0.940380313,1,0,1,0,竞争力一般
514e1aeffde283a1509f8d0168e5f363,0,0,0,1,0,竞争力弱
518223aeb634b46bbaeb52202b1dc934,0.940380313,1,0,1,0,竞争力一般
51c2ba42353da17c11958fa7d7daf95f,1,0,0,1,0,竞争力一般
51de2a9d7f6ec7ffe37463f6cba43639,0.940380313,1,0,1,0,竞争力一般
51f16b0c48cf593a1477dc39f7f57d83,1,0,0,1,0,竞争力一般
51fbfcff90d21a7ad0d724c8889bdb18,0.940380313,1,0,1,0,竞争力一般
