entname,is_justice_creditaic,is_justice_credit,nega_is_kcont,labels,tag
1e97e6bf85d4f456dda22cfd8684fa66,0,1,0,0,企业诚信度较低
1edac89da07dc4c8aefb6f7f8fa2197e,0,2,0,0,企业诚信度较低
1f0f4b415876d27aa41af50dbea824f7,0,1,0,0,企业诚信度较低
1f321d127e0894fbeaee28a7e98a6bee,0,1,0,0,企业诚信度较低
1f6f4c58d01d0283c40e200d7f08a98d,0,1,0,0,企业诚信度较低
1f7380383fa40c74919e130c1678b45a,0,1,0,0,企业诚信度较低
1f75e27c7566d6d5bb11b86f54f083a6,0,2,0,0,企业诚信度较低
1fcb6ab8620c4efe4b03ac0b362bbe17,0,2,0,0,企业诚信度较低
2010b46cf029c7ac4d3f7be896724981,0,1,0,0,企业诚信度较低
20b7e22ce48d5a8929cb8af27edcc5c1,0,2,0,0,企业诚信度较低
213bf1e8e1f17612663b2de8dbf19e16,0,5,0,0,企业诚信度较低
215edab3e5013ea878e28ac1b4b72239,0,1,0,0,企业诚信度较低
22bbac2a638feae1b583bdbf4039a486,0,1,0,0,企业诚信度较低
22ff345a63b95c25dac1e226e76d0662,0,1,0,0,企业诚信度较低
230111f1febcb23d78607889f81eaa9c,0,1,0,0,企业诚信度较低
230cff12e75f21310b3f62a70c6c60ca,0,1,0,0,企业诚信度较低
23c037ecf9d39d828b39861c3b2e0afc,0,3,0,0,企业诚信度较低
23e18278b1b28e6af32b9024ada02e10,0,1,0,0,企业诚信度较低
23fd6cdb6fc748ea6e51646f84360f88,0,1,0,0,企业诚信度较低
24470db8177ef98ecc64460f7eb20ce7,0,1,0,0,企业诚信度较低
248b617be9ed2d487be281762ecfcc16,0,1,0,0,企业诚信度较低
24ba79da2120a0fafa16cef1a48ee1ba,0,1,0,0,企业诚信度较低
24d47d11756c91ca252f2a912e67d914,0,1,0,0,企业诚信度较低
252413dd7cd971fe63c298b0d8909b8e,0,2,0,0,企业诚信度较低
266092a70fa784d3251b9f47dbe364bb,0,1,0,0,企业诚信度较低
26897071bdd4df6bec1507b5e9afa702,0,1,0,0,企业诚信度较低
26a29d4bcfd0384ff4dfa7ffa3040bc0,0,2,0,0,企业诚信度较低
26b9e61b02942096b3733f486a1f4cea,0,1,0,0,企业诚信度较低
27555be9c4e58cd22821415b0d68ad08,0,1,0,0,企业诚信度较低
27e87b719cf62f1f1dcb7aac4fd3ba79,0,1,0,0,企业诚信度较低
284295aad0fed84b3a2733911a88355c,0,1,0,0,企业诚信度较低
28a521fd04f9485835e95ee2c70a16b1,0,1,0,0,企业诚信度较低
28fb44d6f90434946576434deb548e6e,0,2,0,0,企业诚信度较低
2a53961d1c1fea21af5faed245f8fa77,0,2,0,0,企业诚信度较低
2a98fb34796a18820e015ff3b14b0418,0,1,0,0,企业诚信度较低
2bf017f852400fe3cf6d15d9b317f51a,0,1,0,0,企业诚信度较低
2c3dc623089e83a73e8b5036b7102f98,0,1,0,0,企业诚信度较低
2c46dab82de1aabb3f06403b4802b11f,0,2,0,0,企业诚信度较低
2cfadb8976ff1985d927dad6ba1b7858,0,1,0,0,企业诚信度较低
2cfc91ec14bbebb2fdf80cb479b4040f,0,1,0,0,企业诚信度较低
2d5e1c63486ec0c40ade52b91b7d3d83,0,1,0,0,企业诚信度较低
2d9f5e7bc2e0dcc1667fa37d560c772a,0,1,0,0,企业诚信度较低
2da04e7ebdd0b16a3c16fd3200e35842,0,2,0,0,企业诚信度较低
2e12e66d7d74fa6fe4f1ffd2c56f956c,0,1,0,0,企业诚信度较低
2e61c9c114d9b1546d7207d76f61ac13,0,1,0,0,企业诚信度较低
2eacfbb21709436fb6e66ab0af13fbc6,0,1,0,0,企业诚信度较低
2eb84ce8e4b676b3df35a5a610982191,0,1,0,0,企业诚信度较低
2ed854292c68d0d880ae658484d3acbe,0,1,0,0,企业诚信度较低
2f32a8ac52752d8191ccc5883f2ae4c3,0,1,0,0,企业诚信度较低
2f4b36f90e2f12b507af9316196f222a,0,1,0,0,企业诚信度较低
2f5ac37030f708c3e2aa6480b0afb737,0,1,0,0,企业诚信度较低
2f7c43b9a1bf3d3c7124ba812bec6919,0,1,0,0,企业诚信度较低
2fd8c72f13733e16a47307a03b6cc14c,0,4,0,0,企业诚信度较低
3004a28e01604a3d92c8f0718d0a2740,0,1,0,0,企业诚信度较低
30adead420ca747c6001d72676f1adee,0,1,0,0,企业诚信度较低
30f789ac8fd7bda066e0372b4d5204d8,0,1,0,0,企业诚信度较低
31dc92cc58ffa5cccef762e3ed94a8c3,0,3,0,0,企业诚信度较低
31e7de0b7a28e23e5334caa69b73bd9d,0,1,0,0,企业诚信度较低
321faad1489311a4171cbf70dbbafb98,0,1,0,0,企业诚信度较低
322140d5943ac9020992c6c3e1d90262,0,1,0,0,企业诚信度较低
32225b402246a563dcf7c4ff88051311,0,2,0,0,企业诚信度较低
3290dda63587c3bafea43dd481c5d81d,0,1,0,0,企业诚信度较低
331292398a8469332e81ad2325ed4972,0,1,0,0,企业诚信度较低
33371184cd18e9fa5f15ffb23bcb0589,0,1,0,0,企业诚信度较低
3359ed56dd8cd99ebc58be6b49dc67a3,0,2,0,0,企业诚信度较低
33b56c194390972fb45fc4ac22e953a5,0,1,0,0,企业诚信度较低
3531407e7c2cb07972a33ca0d4d0deb6,0,3,0,0,企业诚信度较低
35466993e68cb65c2d0f847a924b3b55,0,1,0,0,企业诚信度较低
3596e4f2395ca933807e0379f11357c4,0,2,0,0,企业诚信度较低
35b891da895117bca122e067dbea8c86,0,1,0,0,企业诚信度较低
35dc77cc46b29641fd98d514df84ca20,0,2,0,0,企业诚信度较低
35e5db2c3d05b2e62404c84a0a42057c,0,1,0,0,企业诚信度较低
364dc27ab7d9701f81c356d107de475e,0,1,0,0,企业诚信度较低
367a88957b867f15b3eb7a5f776de074,0,1,0,0,企业诚信度较低
36d924a5b028623c499762787008d71b,0,1,0,0,企业诚信度较低
373a1147fa9ca6f093918e9def496f33,0,3,0,0,企业诚信度较低
37569a7d38427a1e8a9b6ae3b39c045a,0,1,0,0,企业诚信度较低
381338f1453e3ad92b3d2be5fb7832a6,0,2,0,0,企业诚信度较低
3890cbbfa03cab29e5fe1858119f538c,0,2,0,0,企业诚信度较低
38c1352cfaecf5182aa13c84a360411d,0,2,0,0,企业诚信度较低
38d05e42aa4132e3147adb2ab6794a17,0,1,0,0,企业诚信度较低
38fe46ec3356efe262e4a088a93d84fa,0,1,0,0,企业诚信度较低
3a7a48f4211e07f2a5f36850dc8c7101,0,1,0,0,企业诚信度较低
3a9f4bd05cdc5e22a50e43a48e16a95b,0,4,0,0,企业诚信度较低
3ac50235de28a1d67745bbfc03d2dfc3,0,3,0,0,企业诚信度较低
3b82ab1bbc9731736c8f35e0075b13b8,0,1,0,0,企业诚信度较低
3b8ef9694cad87ea74fab09aded32b87,0,5,0,0,企业诚信度较低
3ba4af451e806dd3e5f4a9b945f5debb,0,1,0,0,企业诚信度较低
3bf07aa74878f0f040083bf38ef79d89,0,1,0,0,企业诚信度较低
3c17e945b5bac32513b9b84268145532,0,1,0,0,企业诚信度较低
3cb89a248cdf45dbb4ac8eca0d71b022,0,4,0,0,企业诚信度较低
3cf906c5c2742ead8e3a8e3d8a41239c,0,1,0,0,企业诚信度较低
3d04f5d2661646ab5ec9bd787d1b461b,0,1,0,0,企业诚信度较低
3d73d00ebe0a4885dc136cc5f5c1ce61,0,1,0,0,企业诚信度较低
3dab2afe17591d8a74dd5225f48ee0b3,0,2,0,0,企业诚信度较低
3de0e683501c3ccc352655918d9eb4f8,0,1,0,0,企业诚信度较低
3e31a53cc8e08aba7d648e200de0aeb9,0,1,0,0,企业诚信度较低
3eb34efb7e210bbe192fee2382cf9243,0,1,0,0,企业诚信度较低
3f07dad4c71bf4a1b11dc3f3c5274168,0,1,0,0,企业诚信度较低
3f49093bbed2cb98b78f7bec9e1e8821,0,1,0,0,企业诚信度较低
3f8bf31c7f259bbfeda1f794eefb0d14,0,1,0,0,企业诚信度较低
3fab1d1201e86a907835a271b6ce7f58,0,1,0,0,企业诚信度较低
3feb55c627936646c681cbd50b1b3729,0,1,0,0,企业诚信度较低
40af288015d0892cced659674737a373,0,1,0,0,企业诚信度较低
40c893bd7fbe0b80522bd15eb3b031c6,0,1,0,0,企业诚信度较低
40db0345cb98435ef016d8d793471d98,0,1,0,0,企业诚信度较低
40df6f80a5a73e95ff96c1205b9b0e08,0,1,0,0,企业诚信度较低
4372222d89e442a052b8590a774b217c,0,2,0,0,企业诚信度较低
437dd86fe8ec93f3bd0fea48b8759087,0,1,0,0,企业诚信度较低
43d588df692573323deeaec85aebefb8,0,1,0,0,企业诚信度较低
43e8e9fac277f9105ccff17fd80bdf85,0,1,0,0,企业诚信度较低
44494b2e02afe97698feaf0effe27668,0,1,0,0,企业诚信度较低
4491537c97994f1706ee31c0a68b7287,0,1,0,0,企业诚信度较低
45554360c0f3d8077e05d03c6bc906e9,0,1,0,0,企业诚信度较低
456d7b6a064f9fdca6f28e9e3f604151,0,1,0,0,企业诚信度较低
45737f66d4daf495ae8354c2bc4d79a6,0,1,0,0,企业诚信度较低
459e337fd2f6672467c7f59462be1a8a,0,1,0,0,企业诚信度较低
459f4f20ccf6dc960b94f93d96b8a378,0,1,0,0,企业诚信度较低
4609646ad89a8272067b03d7187dc7e2,0,1,0,0,企业诚信度较低
4616e65af4eb746c556921e4f3136013,0,3,0,0,企业诚信度较低
46621b84f56c1296e04333fd40bfb8f1,0,1,0,0,企业诚信度较低
46fc9c4dc49aa4db636fa61459fd1817,0,2,0,0,企业诚信度较低
473b3d9e0574b84d1f906705ca92b8b2,0,1,0,0,企业诚信度较低
477756623cc8aac0397412cc078a0e3d,0,1,0,0,企业诚信度较低
4829f97196ca17935be39c86ba630ddb,0,2,0,0,企业诚信度较低
4852e043816cc2b3f7e01360544854b0,0,1,0,0,企业诚信度较低
48a0379842d2283f0e7ea7e7ebe1c4da,0,1,0,0,企业诚信度较低
48ad8bf20014e25ece62385da6fd8778,0,1,0,0,企业诚信度较低
48e1c9ca2a9b18fc7bfbfa42d747271a,0,1,0,0,企业诚信度较低
494b329b8e3db1dc1f7e99707c3926b7,0,1,0,0,企业诚信度较低
497adc0c7112eba9367b0076bc0642df,0,1,0,0,企业诚信度较低
499048a07f3324598a9d46f4a15087f5,0,2,0,0,企业诚信度较低
49aded62709d913d7a26b0fbf8ea39a4,0,1,0,0,企业诚信度较低
49bd055b5ee8df3f6184fb98f32d285f,0,1,0,0,企业诚信度较低
49be7bf4de405656ac050548b8a0901e,0,1,0,0,企业诚信度较低
49ee756cc99279f488a825bd32bd1c61,0,1,0,0,企业诚信度较低
4a8c31fec54c22c9fbd551c70e45f2e7,0,1,0,0,企业诚信度较低
4ab21f730969ac1a5b77df0aa8c9731d,0,1,0,0,企业诚信度较低
4c0a2b8f8c543645f6e4c362731f3662,0,1,0,0,企业诚信度较低
4c64e3ccc22efe9ce8dcb2caff1564de,0,2,0,0,企业诚信度较低
4c7db6b80510d22abb5fb7ea10a67949,0,2,0,0,企业诚信度较低
4d98a4df6c9da7dccf643a657d494b55,0,2,0,0,企业诚信度较低
4e4ac9a6d2cf55aeecb94df6ce63ef33,0,1,0,0,企业诚信度较低
4ea199e986e735959b0f7aeeeb250cf5,0,5,0,0,企业诚信度较低
4efe195059544a84ac488c70a79f0929,0,1,0,0,企业诚信度较低
4f291cf1fa33c8f5141c80abd7151e08,0,1,0,0,企业诚信度较低
4f594e72cde84b85c46ddb62489fc142,0,2,0,0,企业诚信度较低
4fbbdcf405a34f334da869d8796bb98c,0,2,0,0,企业诚信度较低
4fcb52b9479460f06e16c3d159bd818f,0,2,0,0,企业诚信度较低
4fd4bf23dffa7b15ebd9dedcd496ed85,0,1,0,0,企业诚信度较低
50c494bf36645199f3c0c53b30dd1b3b,0,2,0,0,企业诚信度较低
50cb19cb1bd9effff7359b7adda3d117,0,1,0,0,企业诚信度较低
50cd5547696c4ec3b96894c114373327,0,1,0,0,企业诚信度较低
50db7e32248e83b28454c90cff46c53c,0,1,0,0,企业诚信度较低
5142ec4434e9d83789d1544482469107,0,2,0,0,企业诚信度较低
514af8c706d22e8e0774adeaf08e2589,0,2,0,0,企业诚信度较低
517e47565a6698385780823a31374170,0,1,0,0,企业诚信度较低
51bccfbabdd80db44ce78350d5a6e708,0,2,0,0,企业诚信度较低
51cbc68c61cbf60c9729f27ec3c040f5,0,1,0,0,企业诚信度较低
52253f86ae6d5f3b45c39542174b826a,0,3,0,0,企业诚信度较低
52254326b75c9aa6c6dea620ef7bd29d,0,1,0,0,企业诚信度较低
52261b33254fdf72cee3b76c210eed81,0,3,0,0,企业诚信度较低
5264076a2d74a09aace9045fcf5060d0,0,1,0,0,企业诚信度较低
52685f87894e0f8d6a613b2eb073e2b3,0,2,0,0,企业诚信度较低
5297b3d01fd1ed8adda44039248a477b,0,2,0,0,企业诚信度较低
529d8d125ba7b30df372908617d21987,0,2,0,0,企业诚信度较低
52b97cd0f6734a93c096976690b24357,0,1,0,0,企业诚信度较低
53b8c6e86b17a73c073b021490310c0b,0,2,0,0,企业诚信度较低
53bb8c0be4652fc6a26a4874417e0a38,0,2,0,0,企业诚信度较低
53cd62cbb3e9c486113415d3d4c00605,0,1,0,0,企业诚信度较低
5439686977fa3981029de9a3ca20a9e6,0,1,0,0,企业诚信度较低
543a38cbf45df8b43d43977b48ed9ccf,0,2,0,0,企业诚信度较低
548ba7c6ce22d2c894a37a66d21e70e3,0,1,0,0,企业诚信度较低
54c5f93ce51f2bdaa29a9aba085f6e56,0,3,0,0,企业诚信度较低
54cc1257dfb563f1186bc4ac26fa20e1,0,1,0,0,企业诚信度较低
54f8bb598a0e8234685582e6e2a77b5e,0,2,0,0,企业诚信度较低
55647164260dc4e8c3c791d9eb1d4a99,0,1,0,0,企业诚信度较低
556f5db70aedd821b7aa0d6c46391e12,0,2,0,0,企业诚信度较低
55ea753ab87b29fe5219ddd532b5d97e,0,2,0,0,企业诚信度较低
55f5d37eb43aae147201f7af11f91866,0,1,0,0,企业诚信度较低
5673fa3823c56fdcbb26d84efbad04cf,0,1,0,0,企业诚信度较低
56997b22e13671709ab9ea6ff7277c45,0,1,0,0,企业诚信度较低
56a270eef24ed15a605bec40d15c86ee,0,2,0,0,企业诚信度较低
56a65af536425159ed6b70002ee1755c,0,1,0,0,企业诚信度较低
570e1a265571efae7b6154a468fca324,0,1,0,0,企业诚信度较低
57244b5b824f770cd911f9f5cd1c2faf,0,1,0,0,企业诚信度较低
57606bdb386dc73fd19e163a0a3a4617,0,1,0,0,企业诚信度较低
578a07046309aa7334ca37edca063be2,0,1,0,0,企业诚信度较低
57a76fc9ebaeba182e2ad44156bf8614,0,2,0,0,企业诚信度较低
588073592c9894e464a68f96dcab5dcb,0,1,0,0,企业诚信度较低
58cd1da9fb1d51e435cb2744ce45bd3f,0,1,0,0,企业诚信度较低
59231b9ec25d4d53155cfb675ea615c6,0,1,0,0,企业诚信度较低
5961bc34ecdfbd1072ffdb29b8cf9db4,0,2,0,0,企业诚信度较低
5a62db33356fb6ae33dc393ea3722a16,0,1,0,0,企业诚信度较低
5aefab10b57c451966ce8a85dbc333d1,0,1,0,0,企业诚信度较低
5b08888bae1f137c427c874e32ae3e76,0,2,0,0,企业诚信度较低
5b5a7de65422beaca5983b4cf8f6e42d,0,4,0,0,企业诚信度较低
5c002090aeeec8bef38ae9823e5b44dd,0,1,0,0,企业诚信度较低
5c2bdc26684fbb7a9e45527c169b2c57,0,1,0,0,企业诚信度较低
5c4739aa1a24453b409953ca2785a500,0,2,0,0,企业诚信度较低
5c9d4b5ee1bacffc02547d115ef11beb,0,1,0,0,企业诚信度较低
5cd029a02cc1d200d177440417a005b8,0,1,0,0,企业诚信度较低
5d3071b211b790ad2efc16698fd2d6d4,0,1,0,0,企业诚信度较低
5d9a5466f4081fecdb7315f1ddd260fe,0,3,0,0,企业诚信度较低
5db07f023eb1930a7a4cf9106dc7f2bc,0,1,0,0,企业诚信度较低
5ded134d6f962a32a675b28388a891b0,0,1,0,0,企业诚信度较低
5df4c695261e0bda5cc018de0e5fbfe0,0,1,0,0,企业诚信度较低
5df7b701fa747c256c35fc4dc9e89a7b,0,1,0,0,企业诚信度较低
5ebb8e1878409f0de413ef1d48bf2451,0,1,0,0,企业诚信度较低
5f0b7c6236661c09fcbe8c18149716b9,0,2,0,0,企业诚信度较低
5f1a228c1d15446e058b069ee89cc62c,0,1,0,0,企业诚信度较低
5f39a466f97aca54c83039ae126534e7,0,1,0,0,企业诚信度较低
5f6e9511dc263ce4ba8b68b2dc38162f,0,2,0,0,企业诚信度较低
5f9816a0ad369f3785aa5a4627b1cc23,0,1,0,0,企业诚信度较低
5fd480436ce9e3ecabfe1d7d3e2597f8,0,2,0,0,企业诚信度较低
61c55bbf2d22b16d5db00b00f11c17ab,0,1,0,0,企业诚信度较低
61cf973719a1007d842625b4f25a6d24,0,2,0,0,企业诚信度较低
6216118ba3850fb0645ce824575f3938,0,2,0,0,企业诚信度较低
62f323dd950803c48ad6121134d0c901,0,2,0,0,企业诚信度较低
632b86dbb58fdd0e50d6bb6994a8e4d4,0,1,0,0,企业诚信度较低
633874554159d452d7cf899317004adc,0,1,0,0,企业诚信度较低
638ee2e0ce49797ebcb35dc1927e34c1,0,2,0,0,企业诚信度较低
63d30792410e5cd7f25f486675d5c813,0,1,0,0,企业诚信度较低
63ec760a565fde2899b551fa32a86b60,0,1,0,0,企业诚信度较低
64b009d2be4584ddc1aaed91c3d83e8c,0,1,0,0,企业诚信度较低
64d7e2e038ff7051cc5fa7e22e483998,0,4,0,0,企业诚信度较低
6506f047e035ecfc042182945c01de53,0,3,0,0,企业诚信度较低
6561e2f322970469a79288d04563c892,0,1,0,0,企业诚信度较低
65703b5e325f6a1dc56ef03416412771,0,1,0,0,企业诚信度较低
657762770993a6d248061db2318957b4,0,1,0,0,企业诚信度较低
65c86ebf57dcd9abec4e682800ae27b5,0,2,0,0,企业诚信度较低
65de13e77992164d22f3201e61c576d2,0,2,0,0,企业诚信度较低
664f0d49c0d8f18e970b0f2557e3f6be,0,2,0,0,企业诚信度较低
666709da38ec446b8dae7ee48d8fc331,0,1,0,0,企业诚信度较低
667b991eae8f6ac7ecc04a3623a2940b,0,1,0,0,企业诚信度较低
66a8f21ac341494357983f39a93a0892,0,2,0,0,企业诚信度较低
66f5b4f5f453f5d0273597c775fef678,0,1,0,0,企业诚信度较低
671921c19727b0751a8a005d6a876a02,0,1,0,0,企业诚信度较低
674ff9d16ac761a43aec50d950bfc5d8,0,1,0,0,企业诚信度较低
6804376976dcf032c85a5fd7e82f6f6b,0,1,0,0,企业诚信度较低
6832175b8f766026743de15a353beb2d,0,1,0,0,企业诚信度较低
6834b7a2962dd9f2f6ce736a2185cc72,0,1,0,0,企业诚信度较低
683fc740747200a60d87203a541da445,0,1,0,0,企业诚信度较低
684136200bad3c1628564f97bc1f5ccb,0,1,0,0,企业诚信度较低
687aa0afc8fa8a0afceb4a4d36e6c2b5,0,1,0,0,企业诚信度较低
68b6db631443819e142b1ff82dfca71c,0,1,0,0,企业诚信度较低
68d8fd169ac6df462a55dc5ff3c27430,0,1,0,0,企业诚信度较低
68db01f26f0ca9e8964b0710a20b1887,0,1,0,0,企业诚信度较低
6954463f2de703d7b779ad9a190dccd5,0,3,0,0,企业诚信度较低
69785ddd5e62b9793c75de82372bfd8d,0,1,0,0,企业诚信度较低
69b0b6914bc1a61929a40bb0ddfc0aed,0,1,0,0,企业诚信度较低
69da54cea6680be4e32378c2dea65fe1,0,1,0,0,企业诚信度较低
6a13cc2c2d40c188db25e06d7e1cc033,0,2,0,0,企业诚信度较低
6a828984c280a092e3fbc9e00e1a4559,0,1,0,0,企业诚信度较低
6af93e47354b00554a1ce045e26f2592,0,3,0,0,企业诚信度较低
6b3b7e2179122e4c1d4ab29f64fcf6c3,0,1,0,0,企业诚信度较低
6bb1c3c55ba2527a4362bb78c32ba2d3,0,1,0,0,企业诚信度较低
6bb89756c6afe8715bcc66ef03091464,0,1,0,0,企业诚信度较低
6bbd224d926c964532d6c7589223c9c3,0,1,0,0,企业诚信度较低
6c05e89fba96a5361a62233f26a7f385,0,5,0,0,企业诚信度较低
6c640a14262b7b02451b1225fc2ed507,0,1,0,0,企业诚信度较低
6c708240429c424204cdd9713e26c4ca,0,1,0,0,企业诚信度较低
6d3cd64aba66b93c34619af595e3d383,0,5,0,0,企业诚信度较低
6d9a93908c116f25d2cfaf196fa95760,0,1,0,0,企业诚信度较低
6dcbe9ed4c18be8406d33e8d08f0dc56,0,1,0,0,企业诚信度较低
6dfe726bec99a7c1a7b0fc81c11922fc,0,1,0,0,企业诚信度较低
6e5783c087476be7f098c9b0169c4cd7,0,1,0,0,企业诚信度较低
6eb691fa2eecb66804f4960b82fe24e8,0,1,0,0,企业诚信度较低
6ed9818fdc095e9d9ee8ea4057d8fe84,0,1,0,0,企业诚信度较低
6ef63f79853803ef0b69051ac56c281d,0,1,0,0,企业诚信度较低
6f061c030deef9e1dc8ccd29297c2334,0,1,0,0,企业诚信度较低
6f2aa03ef5a73f9457f75a51ca00f56a,0,5,0,0,企业诚信度较低
6f4c929f4ea0fc0024b80afba9055691,0,2,0,0,企业诚信度较低
6f69b9b4434c880c1f9e234351b7fb92,0,1,0,0,企业诚信度较低
6f930f2dedc26e7e636b33bb7afcc7eb,0,1,0,0,企业诚信度较低
6faf3d621790842e5365fd742f0d43b8,0,4,0,0,企业诚信度较低
707385704aa6b31b5f64d445503ce206,0,1,0,0,企业诚信度较低
7083f79b5dde9d398193b80f9c94de9a,0,1,0,0,企业诚信度较低
70bd77854b6a3a1a5839893da88d0e5f,0,2,0,0,企业诚信度较低
718a7f90b219c098634ebc3b351d3a0e,0,1,0,0,企业诚信度较低
71e110f805ae4dab83037de1eb2a1753,0,1,0,0,企业诚信度较低
7213eaa5544a9e9654deae00df14a4ba,0,2,0,0,企业诚信度较低
72211843c0b5879669423a7b1709cf05,0,2,0,0,企业诚信度较低
728da4133da369b03a439245ac35fd6d,0,4,0,0,企业诚信度较低
72a12846a3cb48ec9fa84fe1894838b7,0,2,0,0,企业诚信度较低
72ceaff9b0e7c83e6a979dbd1a55a2ac,0,4,0,0,企业诚信度较低
72e0b712f3b90f6dc44ba484073c7a65,0,3,0,0,企业诚信度较低
72e98e13904f5f709c500c592f8aaa8d,0,1,0,0,企业诚信度较低
7379e02ea843767529fb908690c311ae,0,2,0,0,企业诚信度较低
7381d5e0770e913bf99c7aabb085fb26,0,1,0,0,企业诚信度较低
73af0c597aa4db4f870a3d8856d3d945,0,1,0,0,企业诚信度较低
743047d2a3810ae506c5e47b3eecf410,0,3,0,0,企业诚信度较低
749a705daf89002a999d04662c6961b5,0,1,0,0,企业诚信度较低
74b0ca249453ed947c25d141d9d3d3aa,0,1,0,0,企业诚信度较低
75dd2f83b53aa65fb5cddb7d0b6f8172,0,2,0,0,企业诚信度较低
7607e7ff89e243d6c4cb941d9ccd5621,0,1,0,0,企业诚信度较低
76f65f8cdac5536a270077faddc54e94,0,1,0,0,企业诚信度较低
76fcb8d22f3739d461b9f1e6a5d11c2a,0,2,0,0,企业诚信度较低
771b6e23ea1bd404fbbf981263366721,0,3,0,0,企业诚信度较低
7753e8ca44db83b1b1a0bb6900522c81,0,2,0,0,企业诚信度较低
781a602bee149bf66391280d0612f946,0,1,0,0,企业诚信度较低
785c310415f4de84f90e7ea75fa0eaae,0,3,0,0,企业诚信度较低
78658c46e2097284b05298423f22bb74,0,1,0,0,企业诚信度较低
786e234d4c72112a2ecc4f8fd0b3015d,0,1,0,0,企业诚信度较低
78720fc6d47dbb3280921a07e88fddd8,0,3,0,0,企业诚信度较低
790963337e6260bd28ea02c7a5c068c1,0,1,0,0,企业诚信度较低
79b308621f26f19a5fd2e176896d930e,0,1,0,0,企业诚信度较低
7a42ce4225b051cfc080dfe93a454d35,0,1,0,0,企业诚信度较低
7a4c1ba15524731644193793ff27d80d,0,1,0,0,企业诚信度较低
7a7186d41b1d34ec431c57e2d5044dd5,0,1,0,0,企业诚信度较低
7ac944697d0b6e2f29b501aee334d43b,0,1,0,0,企业诚信度较低
7ad4b99707e0be0b0fcc3c7c11a7a020,0,1,0,0,企业诚信度较低
7b0e42f89d322c8269a5bd2639af303a,0,1,0,0,企业诚信度较低
7b1a732e2a5b75a8594e343a6694f4a3,0,2,0,0,企业诚信度较低
7b8df821bf82ec5592c8a21e533c204a,0,4,0,0,企业诚信度较低
7ba93af6773947113153c81f856722e3,0,1,0,0,企业诚信度较低
7bba60c10b9156b9181c11776063c5c6,0,1,0,0,企业诚信度较低
7bca32d5d5abe65906e08a853132d366,0,1,0,0,企业诚信度较低
7c22c1e2d443b968c19321eca8eb1adb,0,1,0,0,企业诚信度较低
7c3ebe4f7358ecfd3eaf7a86f8a7a2e1,0,1,0,0,企业诚信度较低
7c5718ed118c3697e1d26fb25a52b49e,0,1,0,0,企业诚信度较低
7c9ee743ff7038c2e453ef505b13e46a,0,1,0,0,企业诚信度较低
7cf097f0634c0f982f29ae89fb7d704a,0,2,0,0,企业诚信度较低
7cfe184a83e10addb7a1bb750f2e96c6,0,1,0,0,企业诚信度较低
7d07a9b4dc37e30e0342866965b3f8b7,0,3,0,0,企业诚信度较低
7d08cc0ba420a1dcdf84ee45669ec061,0,2,0,0,企业诚信度较低
7d22b7c05306fa906fc11ce055cd4273,0,1,0,0,企业诚信度较低
7d6ef0fc50ef013730290fafa757be79,0,1,0,0,企业诚信度较低
7db9e68988eaea29d548b5958d2c7ffa,0,2,0,0,企业诚信度较低
7e07d8fd2d26fb763b7a8b1e1dd75a0c,0,3,0,0,企业诚信度较低
7e5bb0b10833ed8104cea1840cb01014,0,4,0,0,企业诚信度较低
7e9340a711397baf545b628dc295e34e,0,3,0,0,企业诚信度较低
7ef1acd6c0c1d3e34a0327451f375508,0,1,0,0,企业诚信度较低
7f59204d6873cd6744d574ea921f7c87,0,1,0,0,企业诚信度较低
7fcfb282171cc5390687d262f40c9932,0,1,0,0,企业诚信度较低
7fd2a9916f460f615ba863d03c151418,0,1,0,0,企业诚信度较低
7fd39653a83783d02cd92f8fbc5022af,0,1,0,0,企业诚信度较低
8025da1385e197987ae76d417c56ae15,0,1,0,0,企业诚信度较低
80604e1b5a114e707959461370856ac0,0,1,0,0,企业诚信度较低
80920842c8b7e2d3e69f730815b00a59,0,1,0,0,企业诚信度较低
80c43563122d23d6b24d544e63ccf47f,0,3,0,0,企业诚信度较低
80ea2b1e98c50d0c36b9e2fdee7c343f,0,4,0,0,企业诚信度较低
818f84d7e6cf74495989973e17c4d5eb,0,1,0,0,企业诚信度较低
81da3e97f20018e217a4b5028f6ebdb2,0,1,0,0,企业诚信度较低
8214c0c7cd949cfb762fac47aa3d56ea,0,1,0,0,企业诚信度较低
821f84f467310531a90e0a2e3215d279,0,1,0,0,企业诚信度较低
824b8e5ac1d9aa303a132bf458a843ea,0,1,0,0,企业诚信度较低
8259bfb457ab563576f716faa124528e,0,1,0,0,企业诚信度较低
82929e226d1771eccd43dd7563783e19,0,1,0,0,企业诚信度较低
82e972a8bf96c6d77845899fca0a1b6b,0,1,0,0,企业诚信度较低
8316355f271ebe498175e6eff4664abb,0,2,0,0,企业诚信度较低
83eb88aa0732f047b2e6b33cd7af3bd7,0,4,0,0,企业诚信度较低
843548cb4477ba46f4392afce6e6900d,0,3,0,0,企业诚信度较低
84636950e8d63dec3393b41ce3e8394d,0,1,0,0,企业诚信度较低
84972e16531f683e87c3d3b9084adb2a,0,3,0,0,企业诚信度较低
8533a729d6cf9479278edcff8c29bea9,0,1,0,0,企业诚信度较低
85546affa78d8eb60c2d9aa527746871,0,4,0,0,企业诚信度较低
