entname,idom_num,sum,shopnum,label
29607c84ef255167d5fe2724342c0709,0,0,1,网络销售活跃
29634be4670ec17bcab2761a396f96e3,0,23,0,网络招聘活跃
296b23bcaf1039a225ba6646eb1d86dc,1,0,2,网络销售活跃
296d832204e8f9c7388d749d1e1fb42c,0,2,0,网络招聘活跃
2976463f6f84c2d5eef1770eae0ec773,0,17,0,网络招聘活跃
297a7aadf9a1a9cad812f461623db033,0,1,0,网络招聘活跃
297f8c85d485c39f197bfce6e27c71c3,0,16,0,网络招聘活跃
298eb8eff2a3b82b24c134cd6f96752e,0,27,1,网络销售活跃
299304373fd4fc5086962a8054c86e9c,0,8,0,网络招聘活跃
29b14f9ef8d16ac0e6a86d5d6a41ae48,1,0,1,网络销售活跃
29b79d9df8b4f2000117b852eeb56ed1,0,0,1,网络销售活跃
29c68f6e7e7b7d85c8c4ec1e884338fc,0,15,0,网络招聘活跃
29c833c1443d70815bd67cdbc2a5c25d,0,0,1,网络销售活跃
29d4883c971a3edf1b3eeb1b25120458,2,0,0,网络域名活跃
29d5bce09739149cf6d51484c21c61a6,0,2,0,网络招聘活跃
29dc7179e9b5a20b26bd26a7476c4271,0,2,0,网络招聘活跃
29e92e2ce97ccab11f77e9c8ebc605c6,1,0,0,网络影响一般
29ede666ba5ba62392333ff15c97d97c,0,3,0,网络招聘活跃
29ee679a71210a937029bb37b5b7820c,0,142,0,网络招聘活跃
29f4d63fbb8693af45d7a8e14aa9f2a9,0,0,2,网络销售活跃
29fd4d16c94b2c8e522d331a54b1c48e,0,0,1,网络销售活跃
2a05342b7bc4830adc2a7b4ded662775,1,0,0,网络影响一般
2a0ca724bd6abc3ae1d83666122800db,0,6,0,网络招聘活跃
2a1706cdd0d4cab54617b69e3f587b23,0,8,0,网络招聘活跃
2a1acf79299394a86e430414fa53fe79,0,0,2,网络销售活跃
2a1f81eec5ca1bc66bb6e339b5d92e73,2,0,1,网络域名活跃
2a2b4ed5fffb462081d834480e41e9a0,0,0,4,网络销售活跃
2a2bbe0274f9b95841166ee3e4b3444d,0,32,0,网络招聘活跃
2a3bdda13fc0a850978e1fe7962d17f9,0,5,0,网络招聘活跃
2a3c931b49693503ec4b2d2f290cad59,0,14,0,网络招聘活跃
2a3cefb1d80c5f08dddc3e06c3a0804c,0,2,0,网络招聘活跃
2a3dec86fc0d98cd7c15131144d4c244,1,0,0,网络影响一般
2a403e41e79e385213354d6179357e6f,0,12,0,网络招聘活跃
2a4457dae6f15c9cebf17e627122e39a,0,3,0,网络招聘活跃
2a4cd075a8c899106407257476a91720,3,0,1,网络域名活跃
2a4ce3304e66deeb70aa7bbdd8639629,2,0,0,网络域名活跃
2a4f8cf8f2ac568496080267fb4d6dad,5,0,0,网络域名活跃
2a5056e5ceda3508c7310c30ae7a7601,0,0,1,网络销售活跃
2a5ab55cf1e8e67931e7359e588b89c6,0,63,0,网络招聘活跃
2a682c169d5aef1865c9d94847cc7a47,0,11,0,网络招聘活跃
2a68967eba533c5a3ec17064142ab48c,0,31,0,网络招聘活跃
2a69036966262cf1ece476c2371879b5,2,0,0,网络域名活跃
2a6d0acf9e0dba1dd4cc3bb4125a6e1c,2,0,1,网络域名活跃
2a6e62663e43f809d594c4f98afb7dbc,0,1,0,网络招聘活跃
2a71b45d8b18f5c1e2a8ab9c12c525ec,1,0,1,网络销售活跃
2a73ae354f7c46fdaed1600db7994442,3,0,0,网络域名活跃
2a75fe38bfa84d627b941edb3ffc0315,5,0,0,网络域名活跃
2a7758a1b92984fb448869dd47359864,1,0,0,网络影响一般
2a79466bcf06e682824af51f90d3dab2,1,0,0,网络影响一般
2a79501113626bc32682857a70685166,1,0,0,网络影响一般
2a8234180ebed7e719ef261efdc1bdb0,0,3,0,网络招聘活跃
2a865b0db7475d5b0a55b104fa9dd6a4,0,3,0,网络招聘活跃
2a868c3b8c55a1c7f483559181db632f,0,5,0,网络招聘活跃
2a868dc4f0813ee018de73162908c59a,0,0,1,网络销售活跃
2a87e6a8aa79841274b56d936af914ed,2,0,0,网络域名活跃
2a9460fa50750780a3c05b008808ead8,1,0,0,网络影响一般
2aa67f7fea28d07c1ff6bec87b0b8366,0,4,2,网络销售活跃
2aada31cfac4a3ad34ab5e824a7dc35a,0,7,0,网络招聘活跃
2aae9c3fe80a7c3e8c6bd36fd19b9abb,0,3,1,网络销售活跃
2aba5ed6d9ba450d7eeaba2d7fb6418a,0,13,0,网络招聘活跃
2ac9087c620205e5976654de0ff684c1,0,0,1,网络销售活跃
2ad0fc79d5494b427fc465a52fc1bc92,5,0,0,网络域名活跃
2ad2658611479675562d5cf172ef0426,1,0,0,网络影响一般
2ad787f2aa5e9400cdca8c60943b4d7b,0,0,1,网络销售活跃
2ad7b383466a94a3a1df7a37d2297886,1,0,0,网络影响一般
2ad82698dcbf9f0dfb1f08d9be59c746,0,4,0,网络招聘活跃
2ada54f457af3c758ff3e66309bc1a01,0,6,0,网络招聘活跃
2af8ca9aa2d070e623b4bdf4524f1035,0,19,0,网络招聘活跃
2aff39fe100c45ea488b535e716542d1,0,28,1,网络销售活跃
2affef98c38f58e74c004233810ec8b6,2,0,4,网络销售活跃
2b08294b3d528699e34f0f91dfa6d4e2,1,0,0,网络影响一般
2b0b1e50b93255c46cb2351f33d9b680,0,19,0,网络招聘活跃
2b118fdefb61d7a0790ffa3fe90ba2a5,0,3,0,网络招聘活跃
2b137577e0a54446dc19dbd08acfa239,0,0,1,网络销售活跃
2b1dd3a5165bd863fdedb2d8cb261fb5,1,0,0,网络影响一般
2b271c89652f4f4540069b25dd280686,2,0,1,网络域名活跃
2b2b9e79177226d832ac1d5eaa479e85,0,0,1,网络销售活跃
2b3474675b2ffef478f20fee531db893,0,6,0,网络招聘活跃
2b387684d584f037f9ae7a7e7c69abea,1,0,0,网络影响一般
2b3e277020d712bb6a03e47673160bad,0,0,2,网络销售活跃
2b3f7b173869790768c689f7514357b6,0,4,0,网络招聘活跃
2b447c32a43403f9e62f6a46e2f312f4,0,5,0,网络招聘活跃
2b4cb6921de2284632f6589da082c96b,1,0,0,网络影响一般
2b4f79c4f298b24fd07c435773d937a2,1,0,0,网络影响一般
2b55694c54cb1b4e3c0bc0ba3adb8f40,0,0,1,网络销售活跃
2b559e6a013c6c0978eda0927c5a4721,0,2,0,网络招聘活跃
2b576af6d02c9012567ec2bd442d9b47,4,0,0,网络域名活跃
2b57bc1a1fd6265bff03059c728fb6c3,0,17,0,网络招聘活跃
2b6d8686d0dff87b98d46f53bf1f18c5,1,0,0,网络影响一般
2b79147201dc350a8f5df0aec4bbe94a,0,12,0,网络招聘活跃
2b82744c8bf794afe1f21d0660cc5912,2,0,0,网络域名活跃
2b8a6d844d0e24390f5735e1e1d2930f,3,0,3,网络销售活跃
2b8b23d9f36680ef9ad1e49b72677559,0,6,0,网络招聘活跃
2b94eeaea933bb786fffe8bc983bb73a,1,0,2,网络销售活跃
2b9631ef00ad4c13b8d65050439ebf42,0,0,1,网络销售活跃
2b96edcf73dcd7cc208bd87bf09cf0ac,0,3,0,网络招聘活跃
2ba1ec04510e3f4b25d66f70a4914e38,0,0,1,网络销售活跃
2ba6408532990bc37e2a42c775fa1328,0,0,1,网络销售活跃
2ba773fae318e08371324e44b0a8e153,0,0,1,网络销售活跃
2baf5d118ee7a87ed7b43fc0f8bd65d8,0,0,1,网络销售活跃
2bb1948f356fc96b26d58c31e988aba4,2,0,0,网络域名活跃
2bb8518812a31e53586854258d1900fb,0,0,1,网络销售活跃
2bb95da757e32e4dd7ba4fe4612b3f89,0,410,0,网络招聘活跃
2bd17231cd0fdc28019d7261e04647d7,0,0,1,网络销售活跃
2bd897c85bacb25400c47cd6321587d5,0,0,1,网络销售活跃
2bea3c2badad9e1c60f54ebd616d674d,2,0,0,网络域名活跃
2bf6745e263fe4e96129745a446f98e1,0,0,1,网络销售活跃
2bf79b4951dcbd6d7608f2983f290199,1,0,0,网络影响一般
2bfbcdd9f859d2aae9d456457c9a2c55,1,0,0,网络影响一般
2bfbdb98c3a3fccc5d855402ac4ec3d0,1,15,0,网络影响一般
2bfbf587ba2c951808cda22b20e02676,0,40,0,网络招聘活跃
2bfd298f38df8476a0c364133fdeed20,0,26,0,网络招聘活跃
2bfd45d1e7819bcf9ca6cdd31491dca4,0,0,1,网络销售活跃
2bffcc59ae7308539da608f587587211,0,6,0,网络招聘活跃
2c00c141ad25d9fe1d878e61d15ac9d6,1,0,1,网络销售活跃
2c016d516c5490fc5fc5d79a269059f8,0,1,0,网络招聘活跃
2c0293e7ac898ab1d19e9de1e9894882,0,7,0,网络招聘活跃
2c1177efd3340eae4dda0b0d14eed5ed,0,0,1,网络销售活跃
2c1c9766ec146e82bdd716ad44180315,0,0,1,网络销售活跃
2c1cf4cd985eac22d6ae061c42e1a96b,0,9,0,网络招聘活跃
2c1d705fd9fb162a62afc8de88dcc893,1,0,0,网络影响一般
2c1ea795aeff45efe89891b73712f0b5,2,0,0,网络域名活跃
2c2584b1ffe10b26548067014e32cab5,1,0,0,网络影响一般
2c3855298f0a577da8032e8512a463f9,5,0,9,网络销售活跃
2c4045c8936589c442498eee9e50e1c7,1,0,0,网络影响一般
2c4375411de5edd11bc1a4e40cef2c66,0,7,0,网络招聘活跃
2c4554fcd28fb9cef2c043e6133c8bc0,2,24,1,网络域名活跃
2c46dab82de1aabb3f06403b4802b11f,5,0,1,网络域名活跃
2c4d436c23ea61ba01ee3244b7e5cad7,0,1,0,网络招聘活跃
2c4d960c3dea2a3a32d294a1160ff657,0,0,1,网络销售活跃
2c4fb9c59f4c3f12c3f1e6ccf2776baa,2,0,0,网络域名活跃
2c530dccbe3bac47ea0d4b5ff97fde94,2,13,2,网络销售活跃
2c5d7dbcf584a385313b88eb6c17e36b,0,2,0,网络招聘活跃
2c5fc4b3a9c819dc4ed87b858183ee3a,0,2,0,网络招聘活跃
2c626c8b96602c7fa5a3261aa7fabd10,0,34,0,网络招聘活跃
2c65ce40e91aae26fea4cf7196f31770,1,2,0,网络影响一般
2c67326b4c4491e1484657d56a02f74b,1,2,0,网络影响一般
2c6ddda81a91890bf7531a6a350d5fbc,0,4,0,网络招聘活跃
2c6f04fcdb59e34fcb36435ac9ff607a,0,0,1,网络销售活跃
2c709707290a0d83c4646e14134e4c27,0,2,0,网络招聘活跃
2c71dc4ae9b16a32f231cf2465445192,0,5,0,网络招聘活跃
2c75bdfea15d073695631d96415fd75c,5,0,0,网络域名活跃
2c798b57dff3a8bfcdb1df26507b33fe,1,0,1,网络销售活跃
2c7d1d829ad3ee2f84e844b1da4fd68d,0,5,0,网络招聘活跃
2c85cfac8419f96e3569dbf8ccb169ed,0,0,1,网络销售活跃
2c8b2fb63e020e5a4e8533604ae14490,0,46,0,网络招聘活跃
2c9427f96c34561ae964b31ff41bba2d,0,0,1,网络销售活跃
2c9912c36182dabc3ff6172b20e09280,1,0,0,网络影响一般
2ca94eabdf2c5d7fca13d7eec3458db3,0,0,1,网络销售活跃
2cd29bd59f587afffef9480490c5ae2e,1,0,0,网络影响一般
2cd85bae89b325279b6b5c2fd31a9941,0,1,0,网络招聘活跃
2ce1f8a0c725e476a6938effa5292d3c,1,88,0,网络招聘活跃
2ce2da1b4e349e7398eb4d16a6c027df,0,20,0,网络招聘活跃
2ce4966d14d3dfbccf847726d4c338fe,0,0,1,网络销售活跃
2ce6e5a0421dc7cc3d65a7fc93edcf0c,1,0,0,网络影响一般
2ceb40ce729e218fffb05541e9913e33,1,0,0,网络影响一般
2ceb98c9f98421fcaa4c9ec89e3fc318,0,8,0,网络招聘活跃
2ceb9b87721ec8e4722f103bce2ee42f,0,3,0,网络招聘活跃
2ced6e4c27210ad8bc4292437cc80b64,0,6,0,网络招聘活跃
2cf4986c67cd755e5bd01499de063323,0,5,0,网络招聘活跃
2cf7438dbd2861fa0b4bfdcc199859ce,0,0,1,网络销售活跃
2cfbd0fe89edd6f8298c317896fa3b47,1,4,0,网络影响一般
2d044330786dd55132b88c90044082b4,1,0,0,网络影响一般
2d0d8495566f24f65dab72d74c53829e,0,0,1,网络销售活跃
2d1242c06b45aadf6633bf1bf1e31404,0,85,0,网络招聘活跃
2d2f387fc78e6e9e0d281b52ddec008e,0,0,1,网络销售活跃
2d339fbfe3aaa893c16ecec2fd57f296,0,3,0,网络招聘活跃
2d351abe4acf776df62215084e3a3c99,0,0,1,网络销售活跃
2d45c26102eb2f4dd506a9a3da2f01e8,2,0,1,网络域名活跃
2d4e26e5894e26b8ad4da581d9e7e7e4,0,0,2,网络销售活跃
2d518a3f84223bacbd9525f60c7011d2,1,20,1,网络销售活跃
2d51b9fec6a441f14e8699b6b9b6703b,0,0,1,网络销售活跃
2d558e226c6dd3b123c928292cbb384e,1,0,0,网络影响一般
2d5649d59f7b4328356e46e00be039ac,0,17,0,网络招聘活跃
2d696f5b7afd3bb42c2b0650fe6d3b25,1,0,0,网络影响一般
2d6b9362833e7b23d804bf4e91cdbc12,2,0,0,网络域名活跃
2d6bd0f519e33e2336b64b94464065c0,0,1,0,网络招聘活跃
2d6e4682c0bdbbfdad30c2730bf11eb6,0,0,1,网络销售活跃
2d6f181ad1de602a9f5259beb8cc8e6b,1,0,2,网络销售活跃
2d71378930d22fe07d13d5f26da3b505,0,3,0,网络招聘活跃
2d78d45bbf1b3a42a4eee4c5f80c8431,1,0,1,网络销售活跃
2d80207fd144e873ecaa942c6a692c28,0,33,0,网络招聘活跃
2d83f9adae327928655ea48038c3e3e7,1,0,0,网络影响一般
2d878b8b9b3b44d244397d0b6cf95d11,0,13,0,网络招聘活跃
2d887f93797af62bd2247845aaa9d50e,1,0,0,网络影响一般
2da2208f0607ab2e569869ed79b818ef,1,0,0,网络影响一般
2da7797b55d94d1ca15494ee3c953e4e,0,5,0,网络招聘活跃
2dace635c8ebeabae50014525adaf712,0,0,1,网络销售活跃
2dae07fd524e9ce24ac745094aad0e05,0,0,5,网络销售活跃
2db1d711555729a1cde3620d55753a30,1,0,0,网络影响一般
2dc0819b72a4b3ed2bde765f75ddb332,0,0,1,网络销售活跃
2dc3df907e20528840713e1fe383d7fb,3,0,0,网络域名活跃
2dcbf5ab19443721869d5298d5d79ebd,1,0,0,网络影响一般
2dd942f1c3b02dc469828ba393e1ac9e,2,0,0,网络域名活跃
2ddcf29bc80cb8d864e0212320c5cc2e,0,13,0,网络招聘活跃
2de261d134f477c5501474e284c544f1,5,0,0,网络域名活跃
2de5026eff685fa90f233c287890fdcb,0,0,1,网络销售活跃
2de5379f7cf8c3da7cf3ff28c64b3306,5,0,0,网络域名活跃
2de86463114815b626884b72c8708ed5,0,5,0,网络招聘活跃
2deef25eb998c8c85a7cfdaa3fcded72,0,1,0,网络招聘活跃
2e030238dfcff1ea29d2d7e902b909c7,1,0,1,网络销售活跃
2e0f69a4187a3adbcc7518cb433606ca,0,11,0,网络招聘活跃
2e11f293451b8b4d72ff772dab9abd3c,0,0,1,网络销售活跃
2e2627de6f0509cdc53e30383f49b3b1,5,17,0,网络域名活跃
2e2c45a11a7ab364ffb8d61e54b194cd,0,7,0,网络招聘活跃
2e422966b8444233256aa5d4776e78db,1,0,0,网络影响一般
2e45eb7d9f85b60f394c328b016e4f42,0,2,0,网络招聘活跃
2e4bd54ae3fb289ee968831d0d504e80,0,7,0,网络招聘活跃
2e552a4af9f49713c443081eb832807f,0,10,0,网络招聘活跃
2e59974172062ac69b7ee7ae12d9462d,0,3,0,网络招聘活跃
2e6170f2f210e240b2e3395e2b17aef9,0,11,0,网络招聘活跃
2e6de5627cd95df4a9b0385412ecc4da,4,0,0,网络域名活跃
2e719d713e8423cbb38bfebfecc94892,0,4,0,网络招聘活跃
2e7dde2ef8c9dce72a8a42b41c23071f,0,15,0,网络招聘活跃
2e83f3e9130ba1c90229b0125727e02b,0,0,1,网络销售活跃
2e8f4e519bd6467877b4b23a97c2dcc6,0,2,0,网络招聘活跃
2e9109c42fa753c7c84941d09d40aad3,1,0,0,网络影响一般
2ea1f2bf0c314a91e04a2ee816fda437,0,0,1,网络销售活跃
2eb0ffd85e3172215d3123b9e65fbbc3,1,0,0,网络影响一般
2eb19708efc7680402e7b70dfb47e581,1,0,1,网络销售活跃
2ec055efeaa0efafbf0f7677ec6d9faa,1,0,0,网络影响一般
2ec143e4480d994bc3221c6dc101cd9c,1,0,0,网络影响一般
2ec81b2bba549c12ca9018e60f812910,0,0,1,网络销售活跃
2ec86cd6fa1cea64a650d8e526921b3c,0,2,1,网络销售活跃
2ec9a92c0dae81a59ff12ab83befd654,1,0,0,网络影响一般
2ecbaaccc0e627bf262e71133d8dd026,0,60,0,网络招聘活跃
2ece2f4e2295518419e96ec0e2b8c3b0,0,51,0,网络招聘活跃
2ed1a7dd8b049bb06eea34388a864b2f,0,15,0,网络招聘活跃
2ed8cfba3e3ab5c3065baf2df14ea799,2,0,0,网络域名活跃
2edc41bca22ad21d61c8e55a9a656bda,0,0,2,网络销售活跃
2ee1e89048e1e00da2f83bc7e848c35a,1,0,0,网络影响一般
2efadc8dccfdc4d180f4681cbe0008c7,3,0,0,网络域名活跃
2f0107eb20f459ed5d23726e9282624d,5,0,0,网络域名活跃
2f01910963f29b745f2553db6246c391,5,0,0,网络域名活跃
2f024baf7a517660e907ccfc2d1d39b8,1,0,0,网络影响一般
2f0d611a53a614b0da827824a0b8c36e,0,0,2,网络销售活跃
2f0ea299d8d2b01e33f179ba97fdef59,0,14,0,网络招聘活跃
2f112a99b226e40f51417bc4ac6ff223,0,4,0,网络招聘活跃
2f1394b4c11cea763024815c81a77a71,5,24,2,网络域名活跃
2f1561c4389cfe9fc3085fe58b1e6c9c,1,0,0,网络影响一般
2f18994b2fd3973cbbf989588f644583,0,0,1,网络销售活跃
2f34e1aed7db3f8491092316cc7c6148,0,0,1,网络销售活跃
2f3d174d38fee547e41d40a8aecf8f99,0,8,0,网络招聘活跃
2f403470eb8c0065cf1281f2bc7b4948,0,0,1,网络销售活跃
2f4810103d85d2fba4449c6e43cf4e4d,0,10,0,网络招聘活跃
2f4ee8ef976d92421eeec2a5b8bf573d,0,31,0,网络招聘活跃
2f5721506f897c382a47058e0af2357c,0,0,1,网络销售活跃
2f595903dc891a24fe57b01c2cbf0985,0,15,0,网络招聘活跃
2f5abd1dfce328190ee74a38f985ac1f,0,0,1,网络销售活跃
2f5b329527ca35075c9541589639f9ed,0,6,0,网络招聘活跃
2f5c456fa3ebc8ec5771123f7b6acf5a,0,0,2,网络销售活跃
2f6330e7ed93dc8467bceee2c0720be9,0,2,0,网络招聘活跃
2f670961668ac5199b0f53682a1a889f,0,27,0,网络招聘活跃
2f6bf98dfd656423e200a6077fe868bd,0,7,0,网络招聘活跃
2f76a4547d6cb36745793b614b90d4b9,0,15,0,网络招聘活跃
2f77b2f3d2a13a6776bb170d4c7f0d3f,1,0,0,网络影响一般
2f851a93f711e91354de1e6318ab25b5,1,0,0,网络影响一般
2f85be7de668a8b612b8c6b496aab361,0,28,0,网络招聘活跃
2f8919ea7f6b517799a9497cecb607a4,0,6,0,网络招聘活跃
2f8adbd2624b63a8c599dfb58ec5a6c9,0,25,0,网络招聘活跃
2f8e47ff072a3a7be1903a9599a344f7,1,0,0,网络影响一般
2f9354122408e417763678991ab55795,0,2,0,网络招聘活跃
2f95d3903e9a5f60ab983a3fa22e22ed,0,0,4,网络销售活跃
2f979e0fcb087da89f6b00d054cafcee,0,9,0,网络招聘活跃
2f983ce8376c84755b71fc6a6de26dd5,0,9,0,网络招聘活跃
2f9b2714b4a7177fc51a45527f34d173,0,0,3,网络销售活跃
2f9d11e73c8ec62cbecd700875825cbf,0,19,0,网络招聘活跃
2fa068978dfc5270fcc8e7f2f3a55ef9,2,0,0,网络域名活跃
2fa0ccc54d9345601adc42ee960c071b,0,40,0,网络招聘活跃
2fb73a8b24c08f4c69394d739d03e565,0,0,2,网络销售活跃
2fbec87ab3812834f61d6224094132d2,0,16,0,网络招聘活跃
2fc33dfca1ccdbc59584b74b8672618c,1,0,0,网络影响一般
2fc3dc4a60f2bfc175496da468ac3912,0,12,0,网络招聘活跃
2fcc27b3928753b36a377450c9e46e9b,0,24,0,网络招聘活跃
2fce7916caae7f6b3ec1c4dace5a38af,0,21,0,网络招聘活跃
2fd1aa1140a519d3ab8856a8e4e48a10,0,8,0,网络招聘活跃
2fd2b6ca2e8488961f349d2445176b0a,0,35,0,网络招聘活跃
2fd7687ff9ebade4bf14bc0e1f6b98aa,1,0,1,网络销售活跃
2fd970af372499ce3e54263704d5a5d2,0,49,0,网络招聘活跃
2fd9db16a02482abdaa81ac1520f21aa,1,0,0,网络影响一般
2fea631550b428883d58f1496a0b0bc9,1,2,0,网络影响一般
2feaa604a66baa71166c6af2de277e4e,1,0,1,网络销售活跃
2febe26009ad93c81027a18de5f2b5c3,1,0,0,网络影响一般
2ff44224465747cbbbcffb16bb258ec1,1,0,0,网络影响一般
2ff95be462a9f4d88bbf1e4d783db588,1,0,0,网络影响一般
3006ea99a46f7df58a1c63fe269ce0b5,1,0,0,网络影响一般
3009c6ccd92aa3a58da101fd46f8b29c,1,0,0,网络影响一般
300ae377e7ebe8d4f7f9b5d96e16b098,0,53,0,网络招聘活跃
300c58fb4f0437e8c561e01c62657fdd,0,12,0,网络招聘活跃
300e8966101d66f386e21e5cde440b55,2,7,1,网络域名活跃
3014a4ac2b728f82a127c7a59be0570d,1,0,0,网络影响一般
30198d2c247aeba1dd91b7a34eeb2978,5,9,0,网络域名活跃
3019a9d5e6fe724a4e499c2e7f182d8e,0,0,1,网络销售活跃
301f9ad7fa617016b4158faaab348394,0,0,1,网络销售活跃
3023842173fd723471182e8adc765118,2,0,0,网络域名活跃
3024ceae798cec99bf8b43d3a5acfa1c,0,5,0,网络招聘活跃
3027feb4b4d096cc15aca11db00d9b68,0,6,0,网络招聘活跃
302af363790d1e227c1b44b4dd89873e,0,0,1,网络销售活跃
30553aacbff7d1e4be0901ddc877421c,2,9,0,网络域名活跃
305c6a9169eb169aff2d79c9ccd432d5,2,0,0,网络域名活跃
305c7c63c4e10b01520d715b01be46b1,0,6,0,网络招聘活跃
30631cca764affdce01f48f451381a81,0,41,0,网络招聘活跃
3072ba637ad494a46d5e3a9eaa4e538c,1,44,0,网络影响一般
3074d6cc2a0378ccc7c14dc5417f1084,1,0,0,网络影响一般
30795bda4a372dfdc3f88e59a6334113,5,0,0,网络域名活跃
307a64e0ae3cddd311323d9aa37306d5,1,0,0,网络影响一般
307cf944bd3c1a1f2c77819963c5b56d,0,0,1,网络销售活跃
307d917212c21800bb927177a39638ba,0,0,1,网络销售活跃
3080512db78d9716dd5fc3df8d9b8977,3,0,1,网络域名活跃
309762855ab5f316fbeaac3b2a3704a0,1,0,0,网络影响一般
3098b2d7786f649a650a11d159f22cd7,1,0,0,网络影响一般
3098e8e028682595c761931508c0187b,1,0,0,网络影响一般
309d37e9cc385c182575574507dc5efa,0,0,1,网络销售活跃
309fbf7a842c6b99e1f13f5c04cb757f,1,0,0,网络影响一般
30a53f4755f4ab3f18e3ed4ff76b108e,0,1,0,网络招聘活跃
30ad3a7542187bee53de98bdfc4031c7,0,11,0,网络招聘活跃
30adead420ca747c6001d72676f1adee,1,0,0,网络影响一般
30ba1749b9da1d1cc05c0db4b6201814,1,0,0,网络影响一般
30da5b1b7da3f067c4a3e605842ca0df,0,0,1,网络销售活跃
30dd6e73e7e690244494b8e4d1175b2e,2,0,0,网络域名活跃
30e1810ae9d5df2ac454fa7be91c9320,1,0,0,网络影响一般
30e5991dc705034bc66920e0bbecf44d,1,0,0,网络影响一般
30eb3ed855e672047754f783142a95c7,1,0,0,网络影响一般
30ed1ad40006c7f52b459552e76c990b,0,7,0,网络招聘活跃
30ef2077c8f92d414fcfd1489ba36d65,3,0,0,网络域名活跃
30f165cf663903c277a9753e02f73ae5,1,0,0,网络影响一般
3102d3fd9e98cbee8d8bf444763a8d2a,0,8,0,网络招聘活跃
310312fa4984325cbc4884ba1bfb26dd,5,0,2,网络域名活跃
3118c6ef22b3cd6c2b297fb8ed577d2d,2,11,0,网络域名活跃
3119a48d199b55112aee08ea5a392fcf,0,0,1,网络销售活跃
311ca95fe9f75f9e55483026c3f52f1b,2,0,0,网络域名活跃
3123a128028b8a10c95e998da1215e63,1,0,2,网络销售活跃
312649a528c9ee21519105ab23b21bc6,0,0,1,网络销售活跃
3130c2e881d1dd98e71c52747c5e2862,0,4,0,网络招聘活跃
313a300cbd95e43faa3079f199940ea6,2,98,0,网络域名活跃
31425a705e2e418d424dc1cdb3aed998,0,0,1,网络销售活跃
31460e7d1ce7e214a857e3760ac7668b,0,2,0,网络招聘活跃
3148772dd160193cd363287e8e1ac296,1,0,0,网络影响一般
314a8b9ae76a517ee73321ea28591cf1,0,6,0,网络招聘活跃
31507c9d5bd8dca9fb9b72b8b6b2c619,0,3,1,网络销售活跃
3156ba663d9f45aa42f92c1c1de7dc20,0,0,3,网络销售活跃
3158a0b20f3cf229e16ecc6147fc456d,0,3,0,网络招聘活跃
3160dc4a3886a156e7149fc9d512fe68,3,0,3,网络销售活跃
3164cfcc0fff58a582d9cf97349efbbf,1,0,0,网络影响一般
31693a70381a488aab71882b1440442a,1,0,0,网络影响一般
316b2f07e179958545d7f0f1ed7f14fa,4,0,0,网络域名活跃
316b9af9deb10598c32de4ac2d0ed6a9,1,0,0,网络影响一般
3172bf8b042399f7ca15de624f4ddc2d,0,21,0,网络招聘活跃
31826ef53d1e6297e303da9d28b27a99,0,11,1,网络销售活跃
31861f99d56d8f9fafb019e71f250a90,1,0,1,网络销售活跃
3187ce5e544d3d973f2098ad4af62bb3,0,5,3,网络销售活跃
318d73e0456b91df321ec77bd86d2eb2,0,2,0,网络招聘活跃
319006b6a353e0d30d9a873cdaaf47fa,0,0,1,网络销售活跃
319a9f8ef2dfcc2813d82a0b2aa5e5d1,0,0,1,网络销售活跃
319b9362b384d93bc63bc290305c88a4,1,0,0,网络影响一般
319de0eb38b24a86b559bfee36e57723,1,0,0,网络影响一般
31aebe2ae4b2041d53d52a1526580870,1,0,0,网络影响一般
31bb9d99e204b4e46fdc6fce919a0543,0,0,1,网络销售活跃
31c5437559512adbba3c658a899eb37f,1,20,0,网络影响一般
31c98a1b0f800fe7a8d9fb6d2360efb4,0,22,0,网络招聘活跃
31ccc8199c123c2b6e2f8f123c682356,0,0,1,网络销售活跃
31dbc8076c2d889608f3d04ac07f9945,1,0,0,网络影响一般
31dc92cc58ffa5cccef762e3ed94a8c3,1,0,0,网络影响一般
31dd494d539f3d8e23db0bde6e452886,0,4,0,网络招聘活跃
31de7e87f6888ed9494681f80cf96160,3,0,0,网络域名活跃
31e06881af0050fd13affea339222c5f,0,0,1,网络销售活跃
31e0b3ef6c7ee6e6b4ffa986d35acd2b,0,16,0,网络招聘活跃
31e6da73c5aa18ff4d1889468b44ce8b,1,0,0,网络影响一般
31eb86d7cb5c1f69fc81341de1118bf8,0,28,0,网络招聘活跃
31ec900cb9bb3b5e8b04f656829b53fa,1,0,0,网络影响一般
31ee90cfa10c74849d4c1a349a68f652,0,0,1,网络销售活跃
31f481aa4ca18cc942c51e6f2ddfce3e,1,0,0,网络影响一般
31f58ad04b4e5aa5a956d0f7562c1dc9,0,7,0,网络招聘活跃
3200e7a5e19597ead571f37fa17e5d6a,0,7,0,网络招聘活跃
3209409a2c9cda7873a6d8e480547f01,0,28,0,网络招聘活跃
320da3efa217568310312c7610545b8c,0,0,1,网络销售活跃
3216daa3111573c02c98f8f77d9ee5cc,0,0,1,网络销售活跃
321e0f2cf32b9d1fabc3c8033a1403d9,1,0,0,网络影响一般
32225b402246a563dcf7c4ff88051311,0,0,1,网络销售活跃
322b3e9556fd0af1620680d4382b179d,0,0,1,网络销售活跃
3230672e439c032b1274b7dd76fb611a,1,0,0,网络影响一般
